Date,Price,Open,High,Low,Volume,Change(%)
23-Aug-18,698.7,696.5,700.75,692.68,3858591,0.97%
21-Aug-18,691.98,695,698,686.88,4180741,-0.02%
20-Aug-18,692.13,694,703.98,686.75,8050938,-3.22%
17-Aug-18,715.18,715.45,718.83,711.5,3195204,0.06%
16-Aug-18,714.78,707.48,717.45,705.63,3313387,1.51%
14-Aug-18,704.15,706.98,712.28,702,3075660,-0.03%
13-Aug-18,704.38,695,704.93,689.35,4989873,1.68%
10-Aug-18,692.73,692.9,694.5,686.53,2389760,0.40%
9-Aug-18,689.98,686.83,694.73,686.83,3204762,1.26%
8-Aug-18,681.38,685.9,686.25,676.65,1996179,-0.38%
7-Aug-18,683.98,687,689.98,680.33,3675764,0.54%
6-Aug-18,680.33,683.03,687.5,673.75,3089465,-0.25%
3-Aug-18,682.05,683.1,683.1,678,1985195,0.77%
2-Aug-18,676.83,679.8,683.38,675.08,2970371,-0.03%
1-Aug-18,677.03,681.9,684.23,675.5,2337853,-0.81%
31-Jul-18,682.55,674.28,685,667.78,3971998,1.04%
30-Jul-18,675.5,685,686.5,674,3204985,-1.64%
27-Jul-18,686.73,686.6,694.5,684.15,3246616,0.01%
26-Jul-18,686.63,689.28,695.2,684.6,3681109,-0.76%
25-Jul-18,691.88,689.5,696.9,682.73,3468461,0.48%
24-Jul-18,688.58,687.2,691.2,678,3086123,1.56%
23-Jul-18,677.98,676.08,684,668.13,3837851,0.58%
20-Jul-18,674.05,663,683.58,660.65,5852869,2.38%
19-Jul-18,658.35,661.5,665.95,654.55,2559432,-0.44%
18-Jul-18,661.28,669.9,671.7,657,3459508,-0.40%
17-Jul-18,663.95,664.85,674.75,656.35,5580845,-0.37%
16-Jul-18,666.43,658.7,692.2,643.85,17672340,1.17%
13-Jul-18,658.7,657.5,665.8,649.18,9748079,1.78%
12-Jul-18,647.18,663.05,663.55,642.23,6636120,-1.98%
11-Jul-18,660.23,658.78,671.05,645.68,5949916,1.46%
10-Jul-18,650.7,654.25,657.73,647.15,2987244,0.20%
9-Jul-18,649.43,648.5,651.5,639.53,3322499,1.14%
6-Jul-18,642.13,645.13,650.93,634.5,5607678,0.02%
5-Jul-18,642,673.55,673.63,634.05,8509951,-4.55%
4-Jul-18,672.6,676.03,676.33,669.43,2512861,-0.63%
3-Jul-18,676.88,665.95,678.95,665.88,4063726,1.43%
2-Jul-18,667.35,657,670,657,2415072,2.10%
29-Jun-18,653.6,649.03,657.5,641.63,4983300,1.36%
28-Jun-18,644.8,638.15,649,638.13,5498409,1.54%
27-Jun-18,635,641.98,646.73,632.8,3476071,-0.62%
26-Jun-18,638.93,634.5,641.95,633.13,2241752,0.42%
25-Jun-18,636.23,628.58,639.4,627,3865589,1.97%
22-Jun-18,623.93,621.5,627.75,620.6,2171559,0.10%
21-Jun-18,623.28,622.98,628.25,618,2899395,0.27%
20-Jun-18,621.58,624.25,626.18,619,2685901,0.13%
19-Jun-18,620.8,631.5,631.7,619.03,3772850,-2.04%
18-Jun-18,633.7,642,645.63,631.18,4107423,-1.08%
15-Jun-18,640.63,618.5,645.75,617.5,9978880,3.35%
14-Jun-18,619.85,626.5,626.5,617.05,3799424,-2.75%
13-Jun-18,637.4,633.4,642,633.4,2883464,1.30%
12-Jun-18,629.25,632.88,635.63,625.23,3919910,-0.31%
11-Jun-18,631.2,632.78,635,627.53,2585645,0.19%
8-Jun-18,630.03,624,631,623.03,3229939,0.61%
7-Jun-18,626.23,619,629,619,3338113,1.21%
6-Jun-18,618.73,612.6,620.78,610.03,2019092,1.36%
5-Jun-18,610.43,621,621,608.5,2355431,-1.50%
4-Jun-18,619.7,610.55,621.5,606,2135078,1.52%
1-Jun-18,610.4,615.2,623.13,608.6,2499178,-0.89%
31-May-18,615.9,605.85,621,605.13,9860170,1.66%
30-May-18,605.85,608.5,614.38,602.8,3161533,-0.41%
29-May-18,608.35,607.03,613.28,603.1,1694467,0.19%
28-May-18,607.2,615.5,616.3,603,2869897,-1.13%
25-May-18,614.15,615.05,624.33,610.4,4450719,0.60%
24-May-18,610.5,599,613.78,599,4870285,3.05%
23-May-18,592.45,597.5,603.83,590.75,4769221,-0.75%
22-May-18,596.93,587.5,599,586.95,2818402,1.22%
21-May-18,589.75,589.78,594.2,585,4237660,-0.31%
18-May-18,591.6,591.5,593.28,586.5,3569830,0.03%
17-May-18,591.45,598,598.73,586.78,4759799,-0.59%
16-May-18,594.98,593.63,599,592.25,3102502,-0.39%
15-May-18,597.28,594.05,604,594.05,2805987,0.44%
14-May-18,594.65,592.18,595.75,585,2216047,0.72%
11-May-18,590.38,586.15,591.6,583.03,1655853,1.09%
10-May-18,584,588,591.5,581.43,1591431,-0.23%
9-May-18,585.35,583.75,588.45,581.5,1891752,0.44%
8-May-18,582.78,588.95,588.95,580.53,2859278,-1.47%
7-May-18,591.5,590.63,595,587.75,2319480,0.84%
4-May-18,586.55,592.5,593,577.5,3011684,-0.80%
3-May-18,591.28,598.63,602.35,588.05,2666115,-1.21%
2-May-18,598.53,599.45,600.8,590.5,5147521,-0.20%
30-Apr-18,599.75,590.85,603.98,590.33,2755839,1.21%
27-Apr-18,592.6,590,595.8,587.1,3831685,0.74%
26-Apr-18,588.23,587,590.83,580,5651042,1.39%
25-Apr-18,580.18,576,585.5,572.6,5797089,0.51%
24-Apr-18,577.25,592.5,598.2,575.05,4263108,-2.80%
23-Apr-18,593.85,584,607.2,577.63,10915319,0.78%
20-Apr-18,589.23,569.5,596.85,568.48,12136346,4.03%
19-Apr-18,566.43,562,569.9,561.55,4262771,0.61%
18-Apr-18,562.98,561.43,567.38,556.93,5215190,0.07%
17-Apr-18,562.6,563.5,563.7,557.5,5198970,-0.71%
16-Apr-18,566.6,551,570,551,12372542,-3.27%
13-Apr-18,585.73,587,592.95,575.13,10613519,0.76%
12-Apr-18,581.3,564.73,586.38,562.5,8522183,3.41%
11-Apr-18,562.13,559,565.75,558.25,4512787,0.98%
10-Apr-18,556.7,556,562.25,552.7,4463029,0.19%
9-Apr-18,555.63,562.5,562.9,553.28,3601441,-1.40%
6-Apr-18,563.5,571.5,573,561.05,2968871,-1.79%
5-Apr-18,573.78,569.78,575.65,564.55,3881772,2.08%
4-Apr-18,562.1,572,572.28,560,2406651,-1.43%
3-Apr-18,570.23,567.35,571.78,564.05,2038584,0.29%
2-Apr-18,568.58,570.5,574.78,560.65,4036351,0.47%
28-Mar-18,565.9,575.38,575.38,563.13,6279161,-1.92%
27-Mar-18,577,580,580.65,575.05,1901044,-0.11%
26-Mar-18,577.63,583.45,583.45,572,4465361,-1.06%
23-Mar-18,583.8,573.5,586.9,571.18,6004042,0.54%
22-Mar-18,580.65,582.25,588.73,577.65,3406584,-0.53%
21-Mar-18,583.75,585,587.75,581.1,3846497,0.25%
20-Mar-18,582.28,574.3,585,574.3,4276883,1.55%
19-Mar-18,573.38,582,590.25,571.33,3763310,-2.15%
16-Mar-18,585.95,591,591.2,584.63,8977413,-0.90%
15-Mar-18,591.25,590,594.2,586,3050750,0.14%
14-Mar-18,590.4,590,595.3,584.55,2214855,-0.25%
13-Mar-18,591.9,590.1,598.5,587.58,4290526,-0.17%
12-Mar-18,592.88,588,595.93,585.88,3838485,1.92%
9-Mar-18,581.7,581.18,583,577.78,2110482,0.58%
8-Mar-18,578.33,574.5,582.9,574.5,3046507,1.10%
7-Mar-18,572.05,577.5,580,569.03,3185208,-0.63%
6-Mar-18,575.68,581.28,582.7,571.8,3344867,-0.39%
5-Mar-18,577.95,580.38,585.4,571.63,4050728,-0.42%
1-Mar-18,580.38,584.8,584.8,578.03,3289926,-1.01%
28-Feb-18,586.3,573.8,594.75,571.28,8634208,1.95%
27-Feb-18,575.1,572.48,576.83,562.83,3308013,1.02%
26-Feb-18,569.3,575.5,577.53,567.18,2541804,-1.48%
23-Feb-18,577.83,581.75,583,573.38,4729914,-0.44%
22-Feb-18,580.38,572.78,582,570.23,8929987,1.16%
21-Feb-18,573.7,573.75,575.95,570,6885679,0.92%
20-Feb-18,568.48,551.88,574.75,551.88,3594297,0.46%
19-Feb-18,565.88,564.2,568,560.15,3230920,0.33%
16-Feb-18,564.03,562.5,570.83,559.05,4944611,1.22%
15-Feb-18,557.23,551.5,564.85,551.5,3993368,1.52%
14-Feb-18,548.88,553,558.65,545.1,4172856,-0.46%
12-Feb-18,551.4,557.4,560.3,548.9,3145986,-0.57%
9-Feb-18,554.58,559,560.15,553,2191345,-2.21%
8-Feb-18,567.13,561.4,573.2,558.28,4403622,2.27%
7-Feb-18,554.53,558,562.4,551.78,4171028,0.12%
6-Feb-18,553.88,549.98,564.18,547.58,5276039,-2.67%
5-Feb-18,569.1,570,577.43,567.93,4930110,-0.44%
2-Feb-18,571.63,567.63,581.45,565.05,5122243,-0.12%
1-Feb-18,572.3,571.1,578.95,559.28,6502727,-0.49%
31-Jan-18,575.13,579.58,583.3,571.08,4606849,-1.74%
30-Jan-18,585.33,589.45,591.55,581.35,4314156,-1.03%
29-Jan-18,591.45,583.28,598.13,582.6,5411501,0.64%
25-Jan-18,587.7,591,591.7,581.13,6774457,-0.88%
24-Jan-18,592.9,587.4,610.53,583.75,10302359,0.74%
23-Jan-18,588.55,577.5,594,577.5,7701898,2.36%
22-Jan-18,575,566.08,578.48,566,4825107,0.57%
19-Jan-18,571.73,572.5,573.95,568,2994139,-0.80%
18-Jan-18,576.35,572.5,582.45,566.05,6602485,0.05%
17-Jan-18,576.05,562.43,580.9,561.5,13077044,2.60%
16-Jan-18,561.43,540.63,567.4,540.63,11323483,3.86%
15-Jan-18,540.58,540,546.48,532.55,5324625,0.25%
12-Jan-18,539.23,542.9,542.95,535.28,9008264,0.25%
11-Jan-18,537.9,527.63,541.7,527.63,8387735,2.24%
10-Jan-18,526.13,523.4,528,516.53,4734317,1.05%
9-Jan-18,520.68,520,522.45,514.45,4974118,0.51%
8-Jan-18,518.03,512.45,519.5,510.03,2797345,2.38%
5-Jan-18,506,507.65,513.2,503,5512988,-0.33%
4-Jan-18,507.7,510.5,510.5,504.8,4473807,-0.58%
3-Jan-18,510.65,514.25,515.8,509.3,3423276,-0.82%
2-Jan-18,514.85,518.63,521,511.5,3056124,-0.37%
1-Jan-18,516.78,518.85,522.25,515,2715670,-0.82%
29-Dec-17,521.03,515.05,524.4,515,3300884,0.85%
28-Dec-17,516.63,515,520,511.9,4216736,-0.10%
27-Dec-17,517.13,514,519.55,513.7,3485086,-0.13%
26-Dec-17,517.8,515,520.75,511.5,5404453,-0.36%
22-Dec-17,519.68,508,522.4,508,6453470,1.69%
21-Dec-17,511.03,507.4,514.48,499.2,5529581,0.61%
20-Dec-17,507.93,502.55,509.3,500.5,2093163,1.19%
19-Dec-17,501.98,508.73,508.98,499.78,3559449,-1.24%
18-Dec-17,508.3,505.95,515.35,502.9,2017724,-0.62%
15-Dec-17,511.45,506.5,513.2,505.93,5192067,0.97%
14-Dec-17,506.55,502.63,507.5,499.65,3011786,0.93%
13-Dec-17,501.88,505.45,509.5,498.83,2681199,-0.67%
12-Dec-17,505.25,501,507,501,4660217,0.52%
11-Dec-17,502.65,497.48,503.45,496.98,2569549,0.34%
8-Dec-17,500.93,500.5,503.5,497.5,2991622,0.21%
7-Dec-17,499.9,494.5,501.45,492.8,3774772,0.96%
6-Dec-17,495.15,492.5,497.05,492,3745047,0.60%
5-Dec-17,492.18,492.68,501.5,489.5,4988369,-0.10%
4-Dec-17,492.68,490,498.4,484.28,8905803,2.77%
1-Dec-17,479.4,489.7,491.6,478.53,2042500,-1.77%
30-Nov-17,488.05,494.73,494.73,484.18,8633472,-0.67%
29-Nov-17,491.35,493.83,495.98,490.15,1919035,-0.20%
28-Nov-17,492.35,497.2,499.95,490.65,2308434,-1.41%
27-Nov-17,499.38,503.35,503.35,496.65,3008865,-1.07%
24-Nov-17,504.78,495.45,509.65,495.1,9309956,1.85%
23-Nov-17,495.63,485.75,497.23,484.5,5947309,2.58%
22-Nov-17,483.15,483.3,485.53,481.65,3042460,0.00%
21-Nov-17,483.13,480.65,485.75,480.03,2682328,0.59%
20-Nov-17,480.28,484.5,485.5,478.63,2830595,-1.07%
17-Nov-17,485.48,492.75,492.75,482.58,4028835,-1.76%
16-Nov-17,494.2,475.9,497.95,474.25,7843751,3.85%
15-Nov-17,475.9,472.58,476.75,472.25,3511758,0.28%
14-Nov-17,474.55,475.98,477.43,471.63,2866855,-0.30%
13-Nov-17,475.98,481.03,484.7,474.68,2510608,-1.05%
10-Nov-17,481.03,479.4,482.18,475,3294714,0.79%
9-Nov-17,477.25,476.5,481.5,474.13,2361616,0.23%
8-Nov-17,476.15,480.13,480.93,473.75,2684997,-0.33%
7-Nov-17,477.75,463.13,480,462.93,6721410,2.89%
6-Nov-17,464.35,461.58,467.5,461.33,2533267,0.22%
3-Nov-17,463.33,458.5,464.95,458.48,1849543,0.41%
2-Nov-17,461.45,461.53,463,460,2343069,-0.45%
1-Nov-17,463.53,462.5,464.7,461.65,2816567,0.56%
31-Oct-17,460.93,462.5,465,460,4977494,-2.36%
30-Oct-17,472.05,477.33,477.33,470.53,6484163,-0.24%
27-Oct-17,473.18,477.5,478.85,472,4262478,-0.11%
26-Oct-17,473.68,471,475.9,470.05,16829629,1.29%
25-Oct-17,467.65,459.5,472.35,457.63,6992067,0.95%
24-Oct-17,463.25,473,473.33,460.8,7264664,-1.38%
23-Oct-17,469.75,465,471,464.05,4577048,1.35%
19-Oct-17,463.48,465,466,462.6,545717,0.28%
18-Oct-17,462.18,464.45,465,461.48,3615926,-0.66%
17-Oct-17,465.25,468.4,468.4,464.75,2812551,-0.91%
16-Oct-17,469.5,467.98,471,466.5,2879375,0.96%
13-Oct-17,465.05,466.4,466.75,463.78,3590364,0.30%
12-Oct-17,463.65,465,467.18,459.78,5140486,-0.37%
11-Oct-17,465.35,467.73,469,464,2991252,-0.51%
10-Oct-17,467.73,469.98,469.98,464.78,3571610,1.25%
9-Oct-17,461.95,460,464.5,457,1752416,0.41%
6-Oct-17,460.08,452,461,451.98,4287154,1.89%
5-Oct-17,451.53,450,452.48,449.5,4305650,0.38%
4-Oct-17,449.8,451.5,452.7,448.58,2495746,-0.44%
3-Oct-17,451.78,455.05,456,450.8,2473761,0.41%
29-Sep-17,449.95,449,451.2,447.5,2852916,0.44%
28-Sep-17,448,448.05,451.95,447.15,8768633,-0.42%
27-Sep-17,449.9,453.05,453.95,447.55,3000069,-0.67%
26-Sep-17,452.95,448.5,454.2,447.15,3683239,1.18%
25-Sep-17,447.68,450.5,450.98,444.55,4544350,-0.33%
22-Sep-17,449.15,454.08,455.13,444,8802044,-1.24%
21-Sep-17,454.78,457.5,457.63,454.08,4102076,-0.34%
20-Sep-17,456.35,458.5,458.5,453.73,2883915,0.05%
19-Sep-17,456.13,454,458,451.75,3016665,0.35%
18-Sep-17,454.55,455,458.88,453.15,4237930,0.09%
15-Sep-17,454.13,446.15,456.63,446.1,6729730,1.78%
14-Sep-17,446.2,442.25,448.3,440.8,6849003,0.98%
13-Sep-17,441.88,442.75,443.8,440.5,5739114,-0.03%
12-Sep-17,442.03,441.28,443.88,439.4,8620677,0.61%
11-Sep-17,439.35,445.2,445.9,436.83,6893821,-0.63%
8-Sep-17,442.15,449.5,449.5,441.05,4302271,-1.28%
7-Sep-17,447.88,450,450.25,446.18,3120596,0.02%
6-Sep-17,447.8,450,450.15,445,3867955,-0.70%
5-Sep-17,450.95,451,452.5,448.63,4891696,0.19%
4-Sep-17,450.1,460.5,460.55,446.75,5088554,-2.15%
1-Sep-17,459.98,457.98,462.95,455,4216961,0.55%
31-Aug-17,457.48,464.4,464.48,456.45,7511226,-1.26%
30-Aug-17,463.33,468.6,469.5,462.05,8074832,-0.09%
29-Aug-17,463.73,470.73,471,462.78,6684696,-1.44%
28-Aug-17,470.5,471.98,476.98,469,20356054,3.16%
24-Aug-17,456.08,455,459.13,451.18,21190262,2.17%
23-Aug-17,446.4,440,451.85,436.95,30642095,1.99%
22-Aug-17,437.7,447.6,448.53,430,24621299,0.23%
21-Aug-17,436.7,462,462,435,45203588,-5.40%
18-Aug-17,461.63,508.95,508.95,442.1,82202480,-9.56%
17-Aug-17,510.43,502.5,514.63,499.03,12892130,4.68%
16-Aug-17,487.6,491,493.05,484.5,3089040,-0.64%
14-Aug-17,490.73,494,494.6,488.58,1908235,-0.63%
11-Aug-17,493.85,488,498.5,484.8,3272078,0.66%
10-Aug-17,490.63,484.95,493.75,484.68,4570342,1.23%
9-Aug-17,484.68,483.83,486.95,482.28,1961205,0.57%
8-Aug-17,481.93,484.25,485.13,477.53,3002324,-0.45%
7-Aug-17,484.13,491.75,491.88,482.85,3036872,-1.58%
4-Aug-17,491.88,494,494.5,488.03,2674509,-0.02%
3-Aug-17,492,495.5,499.38,490.13,2320174,-0.94%
2-Aug-17,496.68,503,506.38,493.6,2128792,-1.21%
1-Aug-17,502.78,505.5,508.5,499.18,3844699,-0.56%
31-Jul-17,505.6,495.95,510.85,493.38,9579124,1.39%
28-Jul-17,498.68,488,501.5,481.15,5549214,2.71%
27-Jul-17,485.53,498,502,483.4,6338426,-2.31%
26-Jul-17,497.03,499.05,499.5,495.2,3435012,0.02%
25-Jul-17,496.93,495,499.5,493.1,3572807,0.33%
24-Jul-17,495.28,491.75,497,491.3,3064588,1.07%
21-Jul-17,490.05,486.5,491.28,485.7,2990377,1.10%
20-Jul-17,484.73,489.65,489.93,483.48,3404870,-1.06%
19-Jul-17,489.93,490.73,494.33,484.55,2945139,-0.58%
18-Jul-17,492.8,493.03,502.4,490.55,4130090,0.16%
17-Jul-17,492.03,487.5,496,487,3849125,1.23%
14-Jul-17,486.03,499.73,503.43,483.03,11239090,-0.51%
13-Jul-17,488.53,488.63,491.73,482.05,2585196,0.48%
12-Jul-17,486.18,487.48,490.75,484.38,3137988,-0.31%
11-Jul-17,487.68,478.33,494.75,478.33,5769854,1.91%
10-Jul-17,478.53,472.5,514.45,468.65,847546,2.32%
7-Jul-17,467.7,471.93,472.73,466.53,2888443,-1.22%
6-Jul-17,473.5,472.5,478.5,472.1,1914860,-0.41%
5-Jul-17,475.45,479.5,479.5,472.7,2113114,-1.17%
4-Jul-17,481.08,476.93,485,474.7,2583863,1.08%
3-Jul-17,475.95,470.55,477.5,467.3,2544462,1.75%
30-Jun-17,467.78,465.4,469,464.5,2108350,0.58%
29-Jun-17,465.1,465.1,473.98,463.3,7957020,0.59%
28-Jun-17,462.35,466.4,466.5,460.5,2952612,-0.25%
27-Jun-17,463.53,472.5,474,461.88,3452330,-1.72%
23-Jun-17,471.63,472.5,474.58,469,3201509,0.33%
22-Jun-17,470.08,473.85,484.35,467.55,4732621,-0.34%
21-Jun-17,471.68,472.5,474.5,468.03,1867932,-0.02%
20-Jun-17,471.78,467.5,473.45,467.03,2592198,1.47%
19-Jun-17,464.93,469.98,470.13,464,3427930,-1.11%
16-Jun-17,470.13,474.55,476.93,468,5474225,-1.24%
15-Jun-17,476.05,479.83,483.98,474.8,2764031,-0.68%
14-Jun-17,479.3,480,480.95,475.6,3719055,0.08%
13-Jun-17,478.9,476.75,481.48,475.8,2468897,-0.63%
12-Jun-17,481.93,471.68,482.6,470.05,4295838,1.61%
9-Jun-17,474.3,469.28,475.48,461.5,7378831,-0.82%
8-Jun-17,478.23,481.48,481.48,474.08,3097676,-0.50%
7-Jun-17,480.65,492.5,494.45,472.5,6227523,-1.84%
6-Jun-17,489.68,482.5,493.75,482.2,3504343,2.15%
5-Jun-17,479.38,485,486,478.53,2731349,-1.10%
2-Jun-17,484.73,486.7,487.73,482.1,1958983,-0.20%
1-Jun-17,485.7,484.65,489.85,479.28,2754303,-0.58%
31-May-17,488.53,496.78,496.78,487.43,3881950,-1.92%
30-May-17,498.1,491,500,489.33,1858455,1.12%
29-May-17,492.58,495.45,498.35,487.85,3154217,-1.06%
26-May-17,497.85,493.5,500,490.3,2494002,1.26%
25-May-17,491.65,480.5,493.3,480.5,5219257,2.98%
